Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl,dataset,training_description
CA_1_FOODS_3_228,9.0,1.0,DTW,0.6785714285714285,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.0355329949238578,0.9,m5,ID-Based Training
CA_1_FOODS_3_228,9.0,1.0,GKW,0.6571428571428569,"OrderedDict([('kernel_bandwidth', 2.5)])",0.0659898477157362,0.9,m5,ID-Based Training
CA_1_FOODS_3_252,9.0,1.0,SAA,3.821428571428572,,,0.9,m5,ID-Based Training
CA_1_FOODS_3_252,9.0,1.0,MLP,4.823579930335247,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 177), ('layer2', 118), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.2622452154148307,0.9,m5,ID-Based Training
CA_1_FOODS_3_252,9.0,1.0,RFW,1.5642857142857145,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 2), ('n_estimators', 50)])",0.5906542056074766,0.9,m5,ID-Based Training
CA_1_FOODS_3_252,9.0,1.0,KNNW,3.2500000000000004,"OrderedDict([('n_neighbors', 32)])",0.1495327102803738,0.9,m5,ID-Based Training
CA_1_FOODS_3_252,9.0,1.0,DTW,1.3892857142857145,"OrderedDict([('max_depth', 6), ('min_samples_split', 32)])",0.6364485981308412,0.9,m5,ID-Based Training
CA_1_FOODS_3_252,9.0,1.0,GKW,4.010714285714285,"OrderedDict([('kernel_bandwidth', 2.5)])",-0.0495327102803735,0.9,m5,ID-Based Training
CA_1_FOODS_3_377,9.0,1.0,SAA,0.85,,,0.9,m5,ID-Based Training
CA_1_FOODS_3_377,9.0,1.0,MLP,1.3034711784846384,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 118), ('layer2', 118), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.5334955040995746,0.9,m5,ID-Based Training
CA_1_FOODS_3_377,9.0,1.0,RFW,0.6821428571428572,"OrderedDict([('max_depth', 4), ('max_features', None), ('min_samples_split', 8), ('n_estimators', 50)])",0.1974789915966386,0.9,m5,ID-Based Training
CA_1_FOODS_3_377,9.0,1.0,KNNW,0.7142857142857143,"OrderedDict([('n_neighbors', 128)])",0.1596638655462184,0.9,m5,ID-Based Training
CA_1_FOODS_3_377,9.0,1.0,DTW,0.6749999999999998,"OrderedDict([('max_depth', 4), ('min_samples_split', 64)])",0.2058823529411766,0.9,m5,ID-Based Training
CA_1_FOODS_3_377,9.0,1.0,GKW,0.7178571428571429,"OrderedDict([('kernel_bandwidth', 2.5)])",0.1554621848739495,0.9,m5,ID-Based Training
CA_1_FOODS_3_555,9.0,1.0,SAA,1.4464285714285714,,,0.9,m5,ID-Based Training
CA_1_FOODS_3_555,9.0,1.0,MLP,2.884243163005474,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 118), ('layer2', 118), ('learning_rate_init', 0.0005), ('max_iter', 500), ('solver', 'adam')])",-0.9940446559050192,0.9,m5,ID-Based Training
CA_1_FOODS_3_555,9.0,1.0,RFW,1.239285714285714,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.1432098765432099,0.9,m5,ID-Based Training
CA_1_FOODS_3_555,9.0,1.0,KNNW,1.242857142857143,"OrderedDict([('n_neighbors', 32)])",0.1407407407407405,0.9,m5,ID-Based Training
CA_1_FOODS_3_555,9.0,1.0,DTW,1.2321428571428572,"OrderedDict([('max_depth', 4), ('min_samples_split', 64)])",0.1481481481481481,0.9,m5,ID-Based Training
CA_1_FOODS_3_555,9.0,1.0,GKW,1.2821428571428577,"OrderedDict([('kernel_bandwidth', 2.5)])",0.1135802469135798,0.9,m5,ID-Based Training
CA_1_FOODS_3_586,9.0,1.0,SAA,2.6928571428571426,,,0.9,m5,ID-Based Training
CA_1_FOODS_3_586,9.0,1.0,MLP,2.6552401286035763,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 118), ('layer2', 118), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.0139691830119345,0.9,m5,ID-Based Training
CA_1_FOODS_3_586,9.0,1.0,RFW,1.5749999999999995,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 8), ('n_estimators', 100)])",0.4151193633952256,0.9,m5,ID-Based Training
CA_1_FOODS_3_586,9.0,1.0,KNNW,1.5571428571428572,"OrderedDict([('n_neighbors', 32)])",0.4217506631299734,0.9,m5,ID-Based Training
CA_1_FOODS_3_586,9.0,1.0,DTW,1.825,"OrderedDict([('max_depth', 4), ('min_samples_split', 64)])",0.3222811671087533,0.9,m5,ID-Based Training
CA_1_FOODS_3_586,9.0,1.0,GKW,1.6214285714285708,"OrderedDict([('kernel_bandwidth', 2.5)])",0.3978779840848808,0.9,m5,ID-Based Training
CA_1_FOODS_3_668,9.0,1.0,SAA,0.846428571428571,,,0.9,m5,ID-Based Training
CA_1_FOODS_3_668,9.0,1.0,MLP,1.231920939580119,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 177), ('layer2', 118), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.4554340214448671,0.9,m5,ID-Based Training
CA_1_FOODS_3_668,9.0,1.0,RFW,0.5714285714285714,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 10)])",0.3248945147679322,0.9,m5,ID-Based Training
CA_1_FOODS_3_668,9.0,1.0,KNNW,0.5535714285714284,"OrderedDict([('n_neighbors', 32)])",0.3459915611814345,0.9,m5,ID-Based Training
CA_1_FOODS_3_668,9.0,1.0,DTW,0.5392857142857143,"OrderedDict([('max_depth', 4), ('min_samples_split', 4)])",0.3628691983122359,0.9,m5,ID-Based Training
CA_1_FOODS_3_668,9.0,1.0,GKW,0.4714285714285712,"OrderedDict([('kernel_bandwidth', 2.5)])",0.4430379746835442,0.9,m5,ID-Based Training
CA_1_FOODS_3_694,9.0,1.0,SAA,1.3428571428571427,,,0.9,m5,ID-Based Training
CA_1_FOODS_3_694,9.0,1.0,MLP,1.3926363656466187,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 118), ('layer2', 118), ('learning_rate_init', 0.0005), ('max_iter', 500), ('solver', 'adam')])",-0.037069633992163,0.9,m5,ID-Based Training
CA_1_FOODS_3_694,9.0,1.0,RFW,0.6607142857142857,"OrderedDict([('max_depth', 4), ('max_features', None), ('min_samples_split', 4), ('n_estimators', 100)])",0.5079787234042553,0.9,m5,ID-Based Training
CA_1_FOODS_3_694,9.0,1.0,KNNW,0.5678571428571428,"OrderedDict([('n_neighbors', 32)])",0.5771276595744681,0.9,m5,ID-Based Training
CA_1_FOODS_3_694,9.0,1.0,DTW,0.6214285714285716,"OrderedDict([('max_depth', 4), ('min_samples_split', 64)])",0.5372340425531914,0.9,m5,ID-Based Training
CA_1_FOODS_3_694,9.0,1.0,GKW,0.6964285714285711,"OrderedDict([('kernel_bandwidth', 2.5)])",0.4813829787234045,0.9,m5,ID-Based Training
CA_1_FOODS_3_714,9.0,1.0,SAA,2.392857142857142,,,0.9,m5,ID-Based Training
CA_1_FOODS_3_714,9.0,1.0,MLP,5.197277512784042,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 118), ('layer2', 118), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-1.1719965725067647,0.9,m5,ID-Based Training
CA_1_FOODS_3_714,9.0,1.0,RFW,1.9321428571428567,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.1925373134328355,0.9,m5,ID-Based Training
CA_1_FOODS_3_714,9.0,1.0,KNNW,1.632142857142857,"OrderedDict([('n_neighbors', 32)])",0.3179104477611938,0.9,m5,ID-Based Training
CA_1_FOODS_3_714,9.0,1.0,DTW,1.7785714285714287,"OrderedDict([('max_depth', 8), ('min_samples_split', 64)])",0.2567164179104474,0.9,m5,ID-Based Training
CA_1_FOODS_3_714,9.0,1.0,GKW,2.039285714285714,"OrderedDict([('kernel_bandwidth', 2.5)])",0.1477611940298504,0.9,m5,ID-Based Training
CA_2_FOODS_3_080,9.0,1.0,SAA,1.3607142857142858,,,0.9,m5,ID-Based Training
CA_2_FOODS_3_080,9.0,1.0,MLP,1.7447865074776097,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 118), ('layer2', 118), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.2822578007709466,0.9,m5,ID-Based Training
CA_2_FOODS_3_080,9.0,1.0,RFW,1.0749999999999995,"OrderedDict([('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_split', 64), ('n_estimators', 50)])",0.2099737532808401,0.9,m5,ID-Based Training
