Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl
pollutant_max_O3_Location 2,2.5,7.5,SAA,0.051030440797654765,N/A,,0.25
pollutant_max_O3_Location 4,2.5,7.5,SAA,0.06992607757919608,N/A,,0.25
pollutant_max_PM10_Location 1,2.5,7.5,SAA,0.020423542354235415,N/A,,0.25
pollutant_max_PM10_Location 2,2.5,7.5,SAA,0.019769285240379693,N/A,,0.25
pollutant_max_PM10_Location 4,2.5,7.5,SAA,0.025675590019939493,N/A,,0.25
pollutant_max_O3_Location 1,2.5,7.5,MLP,0.04010202308256443,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.4459397339431269,0.25
pollutant_max_O3_Location 2,2.5,7.5,MLP,0.03619729240382865,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.2906725507749839,0.25
pollutant_max_O3_Location 4,2.5,7.5,MLP,0.08903980931255918,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.27334196904889296,0.25
pollutant_max_PM10_Location 1,2.5,7.5,MLP,0.02915537288589039,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.4275375143158835,0.25
pollutant_max_PM10_Location 2,2.5,7.5,MLP,0.012861010728186354,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.3494448296027852,0.25
pollutant_max_PM10_Location 4,2.5,7.5,MLP,0.04760634751900984,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 20), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.8541481415632151,0.25
pollutant_max_O3_Location 1,2.5,7.5,LGBM,0.059023196043156936,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",0.18451975263520115,0.25
pollutant_max_O3_Location 2,2.5,7.5,LGBM,0.06615997358882292,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",-0.29648054288144565,0.25
