binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
20,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.787140112401168,,
20,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8543725851172641,,
100,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7653897948346078,,
100,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8222591869373239,,
400,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7742457605706539,,
400,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7979521634884403,,
1000,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8301334083427774,,
1000,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8033592211118211,,
20,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7238446760505033,,
20,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.9198234133623782,,
100,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7203413369778505,,
100,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8453521514719453,,
400,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7463152046879881,,
400,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8314952394380775,,
1000,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7705476726011622,,
1000,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.820322912457178,,
20,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7963218759552195,,
20,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.893809396404542,,
100,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8082740878618493,,
100,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8632888813099698,,
400,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8216273582118153,,
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8442584901402318,,
1000,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8070102740710984,,
1000,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8432871118541682,,
20,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.0851437668088382,,
20,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.11591990018981,,
100,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.0591595522078137,,
100,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.0942304333409447,,
400,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.010055574445395,,
400,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.0699222515039033,,
1000,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.0491080762478329,,
1000,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.0521599243938862,,
20,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8307071558319201,,
20,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9213416831358181,,
100,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8244291840576823,,
100,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8947869811658111,,
400,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.838803625447408,,
400,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8634203252742796,,
1000,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8608899861252943,,
1000,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8539088689284722,,
20,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9660403787517913,,
20,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.0149330581278544,,
100,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9436349476973952,,
100,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9812601024244068,,
400,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8979072430564982,,
400,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9581776393444589,,
1000,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9137269584349773,,
1000,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9363160309018962,,
20,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8686443035065327,,
20,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9349589769569305,,
100,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8421913320725509,,
100,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9041358614893097,,
400,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8659652354800338,,
